"application_date","snapshot_date","country","base_ccy","referrer","entity","server","house_name","org","application_type","kyc_status","screening_status","batch_result","received_docs","num_inbound_emails","num_inbound_calls","num_outbound_emails","num_outbound_calls","is_converted"
"2020-08-19","2020-08-19","United Kingdom","USD","referrer5","Entity3","E7","cat5","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-09","2020-08-12","South Africa","USD",,"Entity4","J10","cat1","1",,,,,,,,2,,False
"2020-08-19","2020-08-19","Germany","EUR","referrer11","Entity3","G","cat18","1","Individual",,"Batch - Processed","PASS",,,,1,1,False
"2020-08-09","2020-08-12","Nigeria","EUR","referrer2","Entity4","N","cat1","1",,,,,,,,2,,False
"2020-09-14","2020-09-14","","CAD",,,,,"1",,,,,,,,,,False
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E8","cat8","1","Joint",,"Completed","match",,,,,2,False
"2020-09-02","2020-09-02","China","USD","unknown","Entity2","E3","cat29","1","Individual",,"Ops Reviewed","match",,,,,,True
"2020-09-02","2020-09-02","Togo","USD","referrer19","Entity3","J","cat14","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Venezuela","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Ops Reviewed","PASS",,,,,,False
"2020-09-02","2020-09-02","Sri Lanka","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID and POR","Pending Review",,,,,,,False
"2020-08-19","2020-08-19","Indonesia","USD","referrer13","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-19","2020-08-19","Indonesia","USD","referrer29","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,1,1,False
"2020-09-02","2020-09-02","Sri Lanka","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID and POR","Batch - Reviewed","match",True,,,,,False
"2020-09-02","2020-09-02","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",True,,,,,False
"2020-08-11","2020-08-12","India","USD","unknown","Entity2","J10","cat2","1",,,,,,,,,1,False
"2020-09-13","2020-09-13","Argentina","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-09-02","2020-09-02","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","Qatar","USD","referrer9","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,1,2,False
"2020-08-30","2020-08-30","Pakistan","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID and POR","Batch - Processed","PASS",,,,,,False
"2020-08-30","2020-08-30","India","USD","unknown","Entity2","J10","cat2","1","Individual","Missing POR","Batch - Processed","PASS",True,,,,,False
"2020-09-02","2020-09-02","Italy","EUR","referrer16","Entity3","N","cat21","1","Individual",,"Completed","PASS",True,,,,,False
"2020-08-19","2020-08-19","Trinidad and Tobago","USD","referrer6","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,,1,False
"2020-08-13","2020-08-19","India","USD","unknown","Entity2","E8","cat2","1",,,,,,,,1,1,False
"2020-09-02","2020-09-02","United Kingdom","GBP","referrer19","Entity3","K","cat14","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","United Arab Emirates","USD","referrer9","Entity2","J10","cat3","1","Individual",,"Ops Reviewed","PASS",True,,,,1,True
"2020-08-19","2020-08-19","Mexico","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,4,1,False
"2020-09-13","2020-09-13","Malaysia","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Batch - Processed","PASS",,,,,,False
"2020-08-12","2020-08-12","","EUR","unknown","Entity3","R01","Other","1",,,,,,,,,,False
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E3","Other","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Philippines","USD","referrer14","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-02","2020-09-02","Pakistan","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID and POR","Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Hong Kong","USD","referrer23",,"J10","Other","1","Individual",,"Rejected","match",,,,,,False
"2020-08-19","2020-08-20","Australia","AUD","unknown","Entity1","S","cat6","1",,,,,,,,1,1,False
"2020-09-02","2020-09-02","Hong Kong","USD","referrer23",,"J10","Other","1","Individual",,"Rejected","match",,,,,,False
"2020-08-19","2020-08-19","Thailand","USD","unknown","Entity2","E8","cat2","1","Individual","Missing ID review","Batch - Processed","PASS",True,,,2,1,False
"2020-08-13","2020-08-13","Morocco","USD","unknown","Entity2","E8","cat3","1","Individual","Missing ID review","Pending Review",,True,,,,,False
"2020-09-13","2020-09-13","Indonesia","USD","referrer29","Entity2","E3","cat2","1","Individual",,"Completed","PASS",True,,,,,False
"2020-08-19","2020-08-19","Indonesia","USD","referrer13","Entity2","J10","cat2","1","Individual",,"Batch - Processed","PASS",True,,,1,1,True
"2020-08-09","2020-08-19","South Africa","USD","referrer2","Entity4","E2","cat1","1",,,,,,,,7,4,False
"2020-08-19","2020-08-19","Bangladesh","USD","unknown","Entity2","J10","cat3","1","Individual","Missing ID review","Batch - Processed","PASS",True,,,,1,False
"2020-09-02","2020-09-02","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,True
"2020-09-02","2020-09-02","Vietnam","USD","referrer6","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Thailand","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID and POR","Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","Philippines","USD","referrer14","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",True,,,2,1,False
"2020-08-19","2020-08-19","India","USD","unknown","Entity2","E8","cat2","1","Individual","Missing ID","Pending Review",,,,,,1,False
"2020-09-02","2020-09-02","Thailand","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Batch - Processed","PASS",True,,,,,False
"2020-08-19","2020-08-19","South Africa","GBP","referrer2","Entity4","P","cat1","1","Individual",,"Batch - Processed","PASS",,,,1,1,False
"2020-08-19","2020-08-19","South Africa","USD","referrer19","Entity4","T","cat27","1","Individual",,"Batch - Processed","PASS",,,,2,,False
"2020-08-13","2020-08-13","","USD",,,"E3","Other",,,,,,,,,,,False
"2020-09-02","2020-09-02","Malaysia","USD","referrer8","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Colombia","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Reviewed","match",True,,,,,True
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E8","cat8","1","Individual","Complete","Ops Reviewed","match",True,,,2,1,False
"2020-09-02","2020-09-02","Malaysia","USD","unknown","Entity2","E3","cat29","1","Individual",,"Completed","PASS",True,,,,,True
"2020-09-02","2020-09-02","South Africa","USD","referrer11","Entity3","A01","cat10","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-02","2020-09-02","United Kingdom","GBP","unknown","Entity3","K","cat5","1","Individual","Complete","Batch - Processed","PASS",,,,,,True
"2020-08-19","2020-08-19","Australia","AUD","unknown","Entity1","S","cat6","1","Individual",,"Batch - Processed","PASS",,,,,,True
"2020-09-14","2020-09-14","United Kingdom","GBP",,"Entity3","K","cat5","1",,,,,,,,,,False
"2020-08-19","2020-08-19","United Arab Emirates","USD","referrer9","Entity2","J10","cat3","1","Individual",,"Batch - Processed","PASS",True,,,,,True
"2020-08-19","2020-08-19","Oman","USD",,"Entity2","J10","cat3","1","Individual",,"Batch - Reviewed","match",True,,,,,True
"2020-09-02","2020-09-02","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-02","2020-09-02","Germany","USD","referrer15","Entity3","A01","cat18","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E8","cat12","1","Individual","Complete","Batch - Processed","PASS",,,,3,1,False
"2020-09-02","2020-09-02","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-08-19","2020-08-19","Maldives","USD","unknown","Entity2","E8","cat3","1","Individual","Missing ID review and POR","Batch - Processed","PASS",True,,,,1,False
"2020-08-19","2020-08-19","Italy","EUR","referrer16","Entity3","N","cat21","1","Individual",,"Ops Reviewed","PASS",True,,,1,,False
"2020-09-02","2020-09-02","Iraq","USD","referrer14","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-13","2020-08-18","India","USD","unknown","Entity2","E8","cat2","1",,,,,,,,,2,False
"2020-08-19","2020-08-19","Venezuela","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-08-19","2020-08-19","Cameroon","USD","referrer4","Entity3","E2","cat7","1","Individual",,"Batch - Processed","PASS",True,,,1,1,False
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E3","Other","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-19","2020-08-19","Ghana","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-19","2020-08-19","India","USD",,"Entity2","J10","cat3","1","Joint",,"Batch - Reviewed","match",,,,,,False
"2020-09-02","2020-09-02","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-02","2020-09-02","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","United Kingdom","GBP","unknown","Entity3","P","cat5","1",,,,,,,,,,False
"2020-09-02","2020-09-02","Benin","USD","unknown","Entity2","J10","cat3","1",,,,,,,,,,False
"2020-09-02","2020-09-02","Philippines","USD","referrer14","Entity2","J10","cat2","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-19","2020-08-19","Cameroon","USD","unknown","Entity2","E8","cat3","1","Individual","Missing ID","Batch - Processed","PASS",True,,,,1,False
"2020-09-02","2020-09-02","Nigeria","USD","referrer19","Entity4","T","cat27","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Nigeria","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-13","2020-08-13","","USD",,,,,,,,,,,,,,,False
"2020-08-13","2020-08-13","","HKD",,,,,,,,,,,,,,,False
"2020-08-13","2020-08-13","","HKD",,,,,,,,,,,,,,,False
"2020-08-19","2020-08-19","Oman","USD","referrer9","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E8","cat8","1",,,,,,,,,1,False
"2020-08-19","2020-08-19","Aruba","USD",,"Entity2","J10","cat3","1","Individual",,"Batch - Reviewed","match",,,,1,1,False
"2020-09-02","2020-09-02","Trinidad and Tobago","USD","referrer6","Entity2","J10","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-30","2020-08-30","Morocco","EUR","referrer4","Entity3","G","cat14","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-02","2020-09-02","Guinea","USD","referrer6","Entity2","J10","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","South Africa","GBP","referrer2","Entity4","P","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-02","2020-09-02","Trinidad and Tobago","USD","referrer6","Entity2","J10","cat3","1","Individual",,"Ops Reviewed","PASS",,,,,,False
"2020-08-19","2020-08-19","Greece","EUR","referrer20","Entity3","G","cat39","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","Swaziland","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-02","2020-09-02","Indonesia","USD",,"Entity2","E3","Other","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-19","2020-08-19","Ghana","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-16","2020-09-16","Swaziland","USD",,"Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-09-02","2020-09-02","Iraq","USD","referrer9","Entity2","J10","cat3","1","Individual",,"Batch - Reviewed","match",True,,,,,True
"2020-09-02","2020-09-02","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Ops Reviewed","match",True,,,,,False
"2020-08-19","2020-08-19","Jamaica","USD","unknown","Entity2","E8","cat3","1","Individual","Missing ID review","Pending Review",,True,,,,1,False
"2020-08-19","2020-08-19","Venezuela","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,,1,False
"2020-08-30","2020-08-30","South Africa","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-30","2020-08-30","Mali","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Colombia","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-30","2020-08-30","Lithuania","USD","referrer19","Entity3","J","cat14","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-19","2020-08-19","China","USD",,"Entity2","E8","Other","1","Individual",,"Ops Reviewed","match",,,,,,True
"2020-08-19","2020-08-20","Australia","AUD","unknown","Entity1","S","cat6","1",,,,,,,,1,1,False
"2020-09-02","2020-09-02","Philippines","USD","referrer14","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Ops Reviewed","PASS",True,,,,,False
"2020-08-19","2020-08-19","Australia","USD","unknown","Entity1","E2","cat6","1","Individual","Complete","Ops Reviewed","match",True,,,,,True
"2020-09-02","2020-09-02","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,,,False
"2020-09-02","2020-09-02","India","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Batch - Processed","PASS",True,,,,,False
"2020-08-19","2020-08-19","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-19","2020-08-19","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Processed","PASS",,,,,1,False
"2020-08-19","2020-08-19","Cameroon","USD","unknown","Entity2","E8","cat3","1","Individual","Missing ID","Batch - Processed","PASS",True,,,,1,False
"2020-08-19","2020-08-19","Germany","USD",,"Entity3","A01","cat18","1","Individual",,"Batch - Processed","PASS",True,,,,1,False
"2020-09-02","2020-09-02","France","EUR",,"Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","Poland","GBP",,"Entity3","K","cat10","1","Individual",,"Batch - Processed","PASS",,,,2,1,False
"2020-09-02","2020-09-02","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Philippines","USD","referrer14","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",True,,,,,True
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E8","cat19","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Colombia","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,,,True
"2020-09-02","2020-09-02","Thailand","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID review","Pending Review",,True,,,,,False
"2020-09-02","2020-09-02","Madagascar","USD","referrer6","Entity2","E3","cat3","1","Individual",,"Ops Reviewed","PASS",,,,,,False
"2020-09-02","2020-09-02","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Taiwan","USD","referrer30","Entity2","J10","cat9","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-02","2020-09-02","El Salvador","USD","referrer3","Entity2","J10","Other","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E8","cat19","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E8","cat19","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","Uganda","USD","referrer2","Entity4","J10","cat30","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","South Africa","USD","referrer2","Entity4","T","cat27","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","China","USD","referrer30","Entity2","J10","cat9","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-02","2020-09-02","India","USD","unknown","Entity2","J10","cat2","1","Individual",,"Ops Reviewed","PASS",,,,,,False
"2020-09-02","2020-09-02","China","USD","unknown","Entity2","E3","Other","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-19","2020-08-19","China","USD","unknown","Entity2","E3","Other","1","Individual",,"Batch - Processed","PASS",,,,,,True
"2020-08-09","2020-08-17","Vietnam","USD","referrer6","Entity2","J10","cat3","1",,,,,,,,2,1,False
"2020-09-02","2020-09-02","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,True
"2020-09-02","2020-09-02","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
